id,name,lat,lon,country,line,tiv_usd,bi_tiv_usd,hub
LOC02156,Manzanillo Commercial #2156,19.0937,-104.2821,Mexico,Commercial Property,20519000,7288000,Manzanillo
LOC02157,Valparaiso Marine #2157,-33.2334,-71.6467,Chile,Marine Cargo,4904000,0,Valparaiso
LOC02158,Los Angeles Commercial #2158,34.0406,-118.2583,United States,Commercial Property,47784000,17091000,Los Angeles
LOC02159,Hong Kong Commercial #2159,22.179,114.2853,China,Commercial Property,15657000,8950000,Hong Kong
LOC02160,Nairobi Commercial #2160,-1.3649,36.6429,Kenya,Commercial Property,25336000,6915000,Nairobi
LOC02161,Puerto Vallarta Commercial #2161,20.5721,-105.2177,Mexico,Commercial Property,22461000,9364000,Puerto Vallarta
LOC02162,Goma Commercial #2162,-1.8773,29.068,Democratic Republic of the Congo,Commercial Property,59974000,35505000,Goma
LOC02163,Taipei Commercial #2163,25.0319,121.5718,Taiwan,Commercial Property,40556000,14983000,Taipei
LOC02164,Shanghai Marine #2164,31.1823,121.3442,China,Marine Cargo,9443000,0,Shanghai
LOC02165,Jakarta Commercial #2165,-6.4177,106.7595,Indonesia,Commercial Property,27236000,6884000,Jakarta
LOC02166,San Juan High-Net-Worth #2166,18.4134,-66.1046,Puerto Rico,High-Net-Worth Homeowners,4421000,0,San Juan
LOC02167,Hamburg Commercial #2167,53.4858,9.8827,Germany,Commercial Property,11260000,4790000,Hamburg
LOC02168,Shanghai Marine #2168,31.1403,121.7062,China,Marine Cargo,13097000,0,Shanghai
LOC02169,Johannesburg High-Net-Worth #2169,-26.1969,28.0709,South Africa,High-Net-Worth Homeowners,2607000,0,Johannesburg
LOC02170,Manzanillo Commercial #2170,18.903,-104.3046,Mexico,Commercial Property,26407000,11888000,Manzanillo
LOC02171,Los Angeles High-Net-Worth #2171,33.8502,-118.392,United States,High-Net-Worth Homeowners,6735000,0,Los Angeles
LOC02172,Acapulco Commercial #2172,16.8916,-99.8501,Mexico,Commercial Property,86843000,20675000,Acapulco
LOC02173,Osaka Commercial #2173,34.6895,135.6135,Japan,Commercial Property,65166000,25334000,Osaka
LOC02174,Kona / Hilo Commercial #2174,19.7913,-156.0483,United States,Commercial Property,77436000,36430000,Kona / Hilo
LOC02175,Lima Commercial #2175,-12.0613,-77.2826,Peru,Commercial Property,41999000,9261000,Lima
LOC02176,Izmir Commercial #2176,38.3417,27.3044,Türkiye,Commercial Property,118677000,29504000,Izmir
LOC02177,Santiago Commercial #2177,-33.3196,-70.6549,Chile,Commercial Property,115879000,47552000,Santiago
LOC02178,Kona / Hilo High-Net-Worth #2178,19.6182,-156.0322,United States,High-Net-Worth Homeowners,24025000,0,Kona / Hilo
LOC02179,Miami High-Net-Worth #2179,25.7802,-80.0661,United States,High-Net-Worth Homeowners,13722000,0,Miami
LOC02180,San Francisco Commercial #2180,37.8045,-122.4859,United States,Commercial Property,33198000,8089000,San Francisco
LOC02181,Tampa High-Net-Worth #2181,28.0459,-82.2656,United States,High-Net-Worth Homeowners,1847000,0,Tampa
LOC02182,Shanghai Marine #2182,31.1871,121.3624,China,Marine Cargo,15666000,0,Shanghai
LOC02183,Tokyo Commercial #2183,35.6668,139.6951,Japan,Commercial Property,33865000,18389000,Tokyo
LOC02184,London Marine #2184,51.4812,-0.1338,United Kingdom,Marine Cargo,7851000,0,London
LOC02185,New York High-Net-Worth #2185,40.656,-73.9725,United States,High-Net-Worth Homeowners,6954000,0,New York
LOC02186,Honolulu Commercial #2186,21.1876,-157.7774,United States,Commercial Property,7882000,1679000,Honolulu
LOC02187,Kinshasa Commercial #2187,-4.8915,15.1133,Democratic Republic of the Congo,Commercial Property,13253000,6418000,Kinshasa
LOC02188,Honolulu Commercial #2188,21.2055,-157.5434,United States,Commercial Property,26747000,14138000,Honolulu
LOC02189,Sydney Energy #2189,-33.9152,151.0927,Australia,Energy,82879000,0,Sydney
LOC02190,Miami Marine #2190,25.8494,-80.226,United States,Marine Cargo,16102000,0,Miami
LOC02191,Tampa Commercial #2191,28.0261,-82.3818,United States,Commercial Property,12163000,5643000,Tampa
LOC02192,Shanghai Commercial #2192,31.3213,121.2934,China,Commercial Property,35396000,11955000,Shanghai
LOC02193,Dubai Commercial #2193,25.1854,54.8981,United Arab Emirates,Commercial Property,103182000,30595000,Dubai
LOC02194,New York Energy #2194,40.8128,-74.0672,United States,Energy,82758000,0,New York
LOC02195,Miami Commercial #2195,25.9081,-80.2875,United States,Commercial Property,14415000,4989000,Miami
LOC02196,Boston Commercial #2196,42.3863,-71.196,United States,Commercial Property,11992000,6466000,Boston
LOC02197,Mumbai High-Net-Worth #2197,19.0223,72.8425,India,High-Net-Worth Homeowners,3614000,0,Mumbai
LOC02198,Kinshasa Commercial #2198,-4.4046,15.2235,Democratic Republic of the Congo,Commercial Property,49166000,19511000,Kinshasa
LOC02199,Sydney High-Net-Worth #2199,-33.7314,151.2661,Australia,High-Net-Worth Homeowners,7055000,0,Sydney
LOC02200,Lagos Commercial #2200,6.6516,3.3813,Nigeria,Commercial Property,9824000,5738000,Lagos
LOC02201,Sydney High-Net-Worth #2201,-33.7983,150.9941,Australia,High-Net-Worth Homeowners,2007000,0,Sydney
LOC02202,Kona / Hilo Commercial #2202,19.8787,-155.9997,United States,Commercial Property,47376000,16277000,Kona / Hilo
LOC02203,Manzanillo Commercial #2203,18.8708,-104.2554,Mexico,Commercial Property,67411000,32377000,Manzanillo
LOC02204,Houston Energy #2204,29.685,-95.4003,United States,Energy,95268000,0,Houston
LOC02205,Manila Commercial #2205,14.7506,121.0439,Philippines,Commercial Property,38836000,19643000,Manila
LOC02206,New York High-Net-Worth #2206,40.7475,-74.2139,United States,High-Net-Worth Homeowners,11268000,0,New York
LOC02207,Charleston Marine #2207,32.7171,-79.9545,United States,Marine Cargo,68332000,0,Charleston
LOC02208,Kingston High-Net-Worth #2208,17.9293,-76.7149,Jamaica,High-Net-Worth Homeowners,656000,0,Kingston
LOC02209,Shenzhen Commercial #2209,22.3311,114.1505,China,Commercial Property,41763000,17609000,Shenzhen
LOC02210,New York Energy #2210,40.5075,-73.9387,United States,Energy,55614000,0,New York
LOC02211,Jakarta Commercial #2211,-6.1458,106.8696,Indonesia,Commercial Property,76851000,36662000,Jakarta
LOC02212,New Orleans Marine #2212,29.9462,-90.0771,United States,Marine Cargo,20651000,0,New Orleans
LOC02213,Sydney Commercial #2213,-34.0329,151.1909,Australia,Commercial Property,17445000,8642000,Sydney
LOC02214,Naples FL High-Net-Worth #2214,26.0676,-81.802,United States,High-Net-Worth Homeowners,2917000,0,Naples FL
LOC02215,Cabo San Lucas Commercial #2215,22.861,-109.8999,Mexico,Commercial Property,13767000,3826000,Cabo San Lucas
LOC02216,Kaohsiung Marine #2216,22.5663,120.2149,Taiwan,Marine Cargo,52586000,0,Kaohsiung
LOC02217,Shanghai Marine #2217,31.1768,121.5941,China,Marine Cargo,21068000,0,Shanghai
LOC02218,Valparaiso Marine #2218,-33.0254,-71.7085,Chile,Marine Cargo,10003000,0,Valparaiso
LOC02219,Nairobi High-Net-Worth #2219,-1.2762,36.793,Kenya,High-Net-Worth Homeowners,13343000,0,Nairobi
LOC02220,Dubai Commercial #2220,25.1521,55.3541,United Arab Emirates,Commercial Property,29292000,14342000,Dubai
LOC02221,Visakhapatnam Commercial #2221,17.8583,82.994,India,Commercial Property,18530000,6116000,Visakhapatnam
LOC02222,Milan Commercial #2222,45.5429,9.485,Italy,Commercial Property,13124000,7072000,Milan
LOC02223,Miami High-Net-Worth #2223,25.734,-80.2525,United States,High-Net-Worth Homeowners,1902000,0,Miami
LOC02224,Osaka Commercial #2224,34.8103,135.4621,Japan,Commercial Property,39260000,13643000,Osaka
LOC02225,Chennai Marine #2225,12.9868,80.5127,India,Marine Cargo,12861000,0,Chennai
LOC02226,New Orleans Commercial #2226,29.9959,-89.9674,United States,Commercial Property,52445000,13729000,New Orleans
LOC02227,Puerto Vallarta High-Net-Worth #2227,20.7034,-105.3707,Mexico,High-Net-Worth Homeowners,5031000,0,Puerto Vallarta
LOC02228,San Francisco Commercial #2228,37.8021,-122.2366,United States,Commercial Property,38872000,19752000,San Francisco
LOC02229,Jakarta Commercial #2229,-6.3823,106.9253,Indonesia,Commercial Property,16389000,7227000,Jakarta
LOC02230,Kolkata Marine #2230,22.6285,88.3593,India,Marine Cargo,5401000,0,Kolkata
LOC02231,Kampala High-Net-Worth #2231,0.134,32.438,Uganda,High-Net-Worth Homeowners,3678000,0,Kampala
LOC02232,New York High-Net-Worth #2232,40.8748,-73.6607,United States,High-Net-Worth Homeowners,4276000,0,New York
LOC02233,Mexico City High-Net-Worth #2233,19.516,-99.2536,Mexico,High-Net-Worth Homeowners,1907000,0,Mexico City
LOC02234,Tokyo Commercial #2234,35.6859,139.7333,Japan,Commercial Property,76298000,37818000,Tokyo
LOC02235,San Francisco Commercial #2235,37.7398,-122.3896,United States,Commercial Property,15766000,6935000,San Francisco
LOC02236,Los Angeles Commercial #2236,34.1037,-118.3275,United States,Commercial Property,10072000,2623000,Los Angeles
LOC02237,Charleston Commercial #2237,32.7974,-79.9406,United States,Commercial Property,25922000,14581000,Charleston
LOC02238,Los Angeles High-Net-Worth #2238,34.1922,-118.3299,United States,High-Net-Worth Homeowners,2980000,0,Los Angeles
LOC02239,Kona / Hilo Commercial #2239,19.6704,-155.8545,United States,Commercial Property,49558000,11804000,Kona / Hilo
LOC02240,New York High-Net-Worth #2240,40.6497,-74.0554,United States,High-Net-Worth Homeowners,7136000,0,New York
LOC02241,Honolulu Commercial #2241,21.4072,-157.9275,United States,Commercial Property,17654000,10429000,Honolulu
LOC02242,Tampa Commercial #2242,28.0571,-82.6256,United States,Commercial Property,23765000,8460000,Tampa
LOC02243,Dubai Commercial #2243,25.2221,55.4134,United Arab Emirates,Commercial Property,53230000,26687000,Dubai
LOC02244,Los Angeles Commercial #2244,33.9419,-118.3311,United States,Commercial Property,29081000,8522000,Los Angeles
LOC02245,Tokyo Commercial #2245,35.6191,139.5985,Japan,Commercial Property,52099000,27526000,Tokyo
LOC02246,Visakhapatnam Marine #2246,17.6858,83.4853,India,Marine Cargo,50522000,0,Visakhapatnam
LOC02247,New York Commercial #2247,40.7085,-74.0092,United States,Commercial Property,29554000,12614000,New York
LOC02248,Valparaiso Commercial #2248,-32.8776,-71.8946,Chile,Commercial Property,20834000,9577000,Valparaiso
LOC02249,Maui Commercial #2249,20.7438,-156.2805,United States,Commercial Property,24838000,13236000,Maui
LOC02250,Los Angeles Commercial #2250,34.1923,-118.2141,United States,Commercial Property,26507000,10093000,Los Angeles
LOC02251,Shanghai Marine #2251,31.2097,121.2633,China,Marine Cargo,31722000,0,Shanghai
LOC02252,San Juan Commercial #2252,18.4686,-66.1056,Puerto Rico,Commercial Property,48597000,12224000,San Juan
LOC02253,Surabaya Marine #2253,-7.0874,112.726,Indonesia,Marine Cargo,9409000,0,Surabaya
LOC02254,Jakarta Commercial #2254,-6.3433,107.0294,Indonesia,Commercial Property,7294000,2453000,Jakarta
LOC02255,La Paz BCS Commercial #2255,24.0796,-110.3333,Mexico,Commercial Property,25800000,14287000,La Paz BCS
LOC02256,Hong Kong Commercial #2256,22.3513,114.1364,China,Commercial Property,37936000,21692000,Hong Kong
LOC02257,Miami High-Net-Worth #2257,25.7702,-80.3356,United States,High-Net-Worth Homeowners,5309000,0,Miami
LOC02258,London Commercial #2258,51.4742,-0.1546,United Kingdom,Commercial Property,68564000,27472000,London
LOC02259,Shanghai Commercial #2259,31.3359,121.2887,China,Commercial Property,11576000,6648000,Shanghai
LOC02260,Miami Commercial #2260,25.6764,-79.9795,United States,Commercial Property,15959000,3724000,Miami
LOC02261,Tokyo High-Net-Worth #2261,35.7313,139.4845,Japan,High-Net-Worth Homeowners,2154000,0,Tokyo
LOC02262,Osaka Marine #2262,34.6844,135.4382,Japan,Marine Cargo,12830000,0,Osaka
LOC02263,Honolulu Commercial #2263,21.4436,-157.9566,United States,Commercial Property,9617000,5192000,Honolulu
LOC02264,Houston Energy #2264,29.8038,-95.4531,United States,Energy,46458000,0,Houston
LOC02265,San Francisco Commercial #2265,37.7732,-122.4886,United States,Commercial Property,40696000,12986000,San Francisco
LOC02266,Houston High-Net-Worth #2266,29.7587,-95.3674,United States,High-Net-Worth Homeowners,6015000,0,Houston
LOC02267,Manzanillo Energy #2267,19.11,-104.2708,Mexico,Energy,82047000,0,Manzanillo
LOC02268,Boston High-Net-Worth #2268,42.3895,-70.8241,United States,High-Net-Worth Homeowners,8309000,0,Boston
LOC02269,Osaka Marine #2269,34.8282,135.5432,Japan,Marine Cargo,9129000,0,Osaka
LOC02270,Mumbai High-Net-Worth #2270,19.2928,72.9602,India,High-Net-Worth Homeowners,2121000,0,Mumbai
LOC02271,Naha Okinawa Marine #2271,26.3115,127.6746,Japan,Marine Cargo,9590000,0,Naha Okinawa
LOC02272,Miami High-Net-Worth #2272,25.7283,-80.168,United States,High-Net-Worth Homeowners,537000,0,Miami
LOC02273,Maui High-Net-Worth #2273,20.6488,-156.4377,United States,High-Net-Worth Homeowners,9527000,0,Maui
LOC02274,San Juan Commercial #2274,18.4089,-66.1026,Puerto Rico,Commercial Property,36323000,20136000,San Juan
LOC02275,Osaka Marine #2275,34.7114,135.7638,Japan,Marine Cargo,4404000,0,Osaka
LOC02276,Boston Commercial #2276,42.2824,-71.1095,United States,Commercial Property,17040000,4129000,Boston
LOC02277,New York Energy #2277,40.5898,-73.9143,United States,Energy,483202000,0,New York
LOC02278,San Diego Commercial #2278,32.7479,-117.2062,United States,Commercial Property,19457000,7863000,San Diego
LOC02279,Boston Commercial #2279,42.375,-71.0891,United States,Commercial Property,83163000,19159000,Boston
LOC02280,Athens High-Net-Worth #2280,38.1746,23.8611,Greece,High-Net-Worth Homeowners,7862000,0,Athens
LOC02281,Naples FL Commercial #2281,26.4001,-81.8684,United States,Commercial Property,4258000,1364000,Naples FL
LOC02282,Manzanillo Commercial #2282,19.0841,-104.1949,Mexico,Commercial Property,75448000,29207000,Manzanillo
LOC02283,Dubai High-Net-Worth #2283,25.2022,55.2205,United Arab Emirates,High-Net-Worth Homeowners,1920000,0,Dubai
LOC02284,San Francisco Marine #2284,37.956,-122.3405,United States,Marine Cargo,28430000,0,San Francisco
LOC02285,Kona / Hilo Commercial #2285,19.6395,-155.9975,United States,Commercial Property,26909000,10365000,Kona / Hilo
LOC02286,San Francisco Commercial #2286,37.7133,-122.6312,United States,Commercial Property,59011000,31205000,San Francisco
LOC02287,Dubai Energy #2287,25.183,55.2396,United Arab Emirates,Energy,119478000,0,Dubai
LOC02288,New York Commercial #2288,40.8034,-73.9132,United States,Commercial Property,49577000,14462000,New York
LOC02289,Miami Commercial #2289,25.8091,-80.2347,United States,Commercial Property,23267000,8014000,Miami
LOC02290,Chennai Commercial #2290,12.9662,80.2183,India,Commercial Property,36582000,8676000,Chennai
LOC02291,Cabo San Lucas High-Net-Worth #2291,22.8906,-109.9094,Mexico,High-Net-Worth Homeowners,2368000,0,Cabo San Lucas
LOC02292,Taipei Commercial #2292,24.9513,121.5113,Taiwan,Commercial Property,64261000,20873000,Taipei
LOC02293,Houston Energy #2293,29.8909,-95.3343,United States,Energy,204711000,0,Houston
LOC02294,Boston Commercial #2294,42.2641,-71.073,United States,Commercial Property,21472000,9133000,Boston
LOC02295,New Orleans Marine #2295,30.0324,-90.0192,United States,Marine Cargo,5743000,0,New Orleans
LOC02296,Boston Commercial #2296,42.3211,-70.9274,United States,Commercial Property,125194000,47049000,Boston
LOC02297,Dubai Commercial #2297,25.1937,55.2718,United Arab Emirates,Commercial Property,16523000,5540000,Dubai
LOC02298,Shanghai Marine #2298,31.2361,121.5202,China,Marine Cargo,9366000,0,Shanghai
LOC02299,Jakarta Commercial #2299,-6.0237,106.7859,Indonesia,Commercial Property,12839000,5948000,Jakarta
LOC02300,Boston Commercial #2300,42.3447,-71.085,United States,Commercial Property,17887000,5115000,Boston
LOC02301,Mazatlan Commercial #2301,23.316,-106.3951,Mexico,Commercial Property,13936000,7552000,Mazatlan
LOC02302,Jakarta High-Net-Worth #2302,-6.019,106.8404,Indonesia,High-Net-Worth Homeowners,23751000,0,Jakarta
LOC02303,Nairobi Marine #2303,-1.391,37.0667,Kenya,Marine Cargo,60960000,0,Nairobi
LOC02304,Shanghai Energy #2304,31.1546,121.4186,China,Energy,337670000,0,Shanghai
LOC02305,San Francisco Commercial #2305,37.7138,-122.2983,United States,Commercial Property,37444000,21333000,San Francisco
LOC02306,San Juan Commercial #2306,18.5925,-66.0341,Puerto Rico,Commercial Property,12343000,2586000,San Juan
LOC02307,Shenzhen Commercial #2307,22.4857,114.0124,China,Commercial Property,9140000,5099000,Shenzhen
LOC02308,Milan High-Net-Worth #2308,45.2886,9.3205,Italy,High-Net-Worth Homeowners,2442000,0,Milan
LOC02309,Naples FL Marine #2309,26.2705,-81.7581,United States,Marine Cargo,8114000,0,Naples FL
LOC02310,Valencia Commercial #2310,39.4773,-0.3609,Spain,Commercial Property,14189000,4484000,Valencia
LOC02311,Mumbai Commercial #2311,19.1347,72.7359,India,Commercial Property,22299000,10476000,Mumbai
LOC02312,Milan Commercial #2312,45.3417,9.227,Italy,Commercial Property,8072000,3885000,Milan
LOC02313,Mumbai Commercial #2313,19.1741,72.977,India,Commercial Property,30990000,15548000,Mumbai
LOC02314,Istanbul Commercial #2314,41.0863,29.0943,Türkiye,Commercial Property,43319000,23338000,Istanbul
LOC02315,San Francisco Commercial #2315,37.581,-122.5111,United States,Commercial Property,64625000,22420000,San Francisco
LOC02316,Kona / Hilo High-Net-Worth #2316,19.6515,-156.0465,United States,High-Net-Worth Homeowners,3110000,0,Kona / Hilo
LOC02317,Manila Commercial #2317,14.5395,120.9644,Philippines,Commercial Property,15036000,5245000,Manila
LOC02318,London Commercial #2318,51.6047,-0.3313,United Kingdom,Commercial Property,12847000,4424000,London
LOC02319,Tokyo High-Net-Worth #2319,35.6531,139.6626,Japan,High-Net-Worth Homeowners,2465000,0,Tokyo
LOC02320,New York Commercial #2320,40.7918,-74.1194,United States,Commercial Property,18134000,4466000,New York
LOC02321,Tokyo Commercial #2321,35.706,139.6547,Japan,Commercial Property,48128000,21081000,Tokyo
LOC02322,Puerto Vallarta Commercial #2322,20.3784,-105.2033,Mexico,Commercial Property,32856000,18101000,Puerto Vallarta
LOC02323,Milan High-Net-Worth #2323,45.4145,9.2331,Italy,High-Net-Worth Homeowners,11105000,0,Milan
LOC02324,New Orleans Commercial #2324,29.9454,-90.0686,United States,Commercial Property,32113000,8537000,New Orleans
LOC02325,Puerto Vallarta Commercial #2325,20.5239,-105.1907,Mexico,Commercial Property,53039000,15809000,Puerto Vallarta
LOC02326,Tokyo High-Net-Worth #2326,35.6388,139.4279,Japan,High-Net-Worth Homeowners,2131000,0,Tokyo
LOC02327,San Francisco Commercial #2327,37.84,-122.3624,United States,Commercial Property,9219000,2797000,San Francisco
LOC02328,Taipei Commercial #2328,25.0357,121.569,Taiwan,Commercial Property,52023000,21861000,Taipei
LOC02329,Osaka Marine #2329,34.7225,135.4488,Japan,Marine Cargo,14058000,0,Osaka
LOC02330,San Francisco Commercial #2330,37.7525,-122.457,United States,Commercial Property,34253000,11181000,San Francisco
LOC02331,Dubai Commercial #2331,25.2729,55.1703,United Arab Emirates,Commercial Property,37908000,14613000,Dubai
LOC02332,Los Angeles Commercial #2332,34.1619,-118.2233,United States,Commercial Property,45905000,21103000,Los Angeles
LOC02333,San Francisco Commercial #2333,37.7855,-122.4056,United States,Commercial Property,34021000,7327000,San Francisco
LOC02334,Hong Kong Commercial #2334,22.4685,113.9571,China,Commercial Property,18176000,4261000,Hong Kong
LOC02335,Naples FL High-Net-Worth #2335,25.9408,-81.9375,United States,High-Net-Worth Homeowners,3594000,0,Naples FL
LOC02336,Nassau High-Net-Worth #2336,25.0591,-77.3586,Bahamas,High-Net-Worth Homeowners,1509000,0,Nassau
LOC02337,San Francisco Commercial #2337,37.7823,-122.621,United States,Commercial Property,16021000,7361000,San Francisco
LOC02338,Kampala High-Net-Worth #2338,0.2216,32.5454,Uganda,High-Net-Worth Homeowners,1845000,0,Kampala
LOC02339,San Juan Commercial #2339,18.4774,-66.1098,Puerto Rico,Commercial Property,12469000,7175000,San Juan
LOC02340,Istanbul High-Net-Worth #2340,41.0769,28.8984,Türkiye,High-Net-Worth Homeowners,5379000,0,Istanbul
LOC02341,Honolulu Commercial #2341,21.3558,-157.8576,United States,Commercial Property,11925000,6133000,Honolulu
LOC02342,Osaka Energy #2342,34.6589,135.493,Japan,Energy,95368000,0,Osaka
LOC02343,Istanbul Commercial #2343,41.2669,29.2053,Türkiye,Commercial Property,25859000,9847000,Istanbul
LOC02344,Los Angeles Commercial #2344,34.1875,-118.2306,United States,Commercial Property,76497000,33711000,Los Angeles
LOC02345,Cabo San Lucas High-Net-Worth #2345,22.9475,-109.9417,Mexico,High-Net-Worth Homeowners,14541000,0,Cabo San Lucas
LOC02346,Miami Commercial #2346,25.9117,-80.2557,United States,Commercial Property,22877000,11598000,Miami
LOC02347,Los Angeles Commercial #2347,34.0754,-118.2542,United States,Commercial Property,41357000,12296000,Los Angeles
LOC02348,Lagos High-Net-Worth #2348,6.5586,3.3629,Nigeria,High-Net-Worth Homeowners,3985000,0,Lagos
LOC02349,Kinshasa Commercial #2349,-4.2217,15.0848,Democratic Republic of the Congo,Commercial Property,19671000,6395000,Kinshasa
LOC02350,Kolkata Commercial #2350,22.5319,88.5992,India,Commercial Property,52298000,23347000,Kolkata
LOC02351,Honolulu Commercial #2351,21.2872,-157.8688,United States,Commercial Property,44942000,25956000,Honolulu
LOC02352,Kaohsiung Commercial #2352,22.595,120.3307,Taiwan,Commercial Property,34269000,7633000,Kaohsiung
LOC02353,Boston High-Net-Worth #2353,42.3622,-71.0716,United States,High-Net-Worth Homeowners,4118000,0,Boston
LOC02354,Rotterdam Energy #2354,51.7168,4.7299,Netherlands,Energy,394270000,0,Rotterdam
LOC02355,Mexico City High-Net-Worth #2355,19.3694,-99.1152,Mexico,High-Net-Worth Homeowners,7059000,0,Mexico City
LOC02356,Istanbul Commercial #2356,40.6112,28.9966,Türkiye,Commercial Property,84889000,30335000,Istanbul
LOC02357,Johannesburg Commercial #2357,-26.1309,28.017,South Africa,Commercial Property,9504000,4874000,Johannesburg
LOC02358,New York Commercial #2358,40.4673,-74.092,United States,Commercial Property,23993000,7322000,New York
LOC02359,Shanghai Commercial #2359,31.1225,121.5476,China,Commercial Property,37856000,10041000,Shanghai
LOC02360,Santo Domingo Commercial #2360,18.4715,-69.8788,Dominican Republic,Commercial Property,32359000,11763000,Santo Domingo
LOC02361,Naples FL Commercial #2361,26.079,-81.708,United States,Commercial Property,68926000,24772000,Naples FL
LOC02362,Houston Commercial #2362,29.7657,-95.3772,United States,Commercial Property,55252000,30618000,Houston
LOC02363,New York Commercial #2363,40.7438,-73.8782,United States,Commercial Property,28147000,10901000,New York
LOC02364,London High-Net-Worth #2364,51.5795,-0.0582,United Kingdom,High-Net-Worth Homeowners,18380000,0,London
LOC02365,Kona / Hilo High-Net-Worth #2365,19.7033,-156.0425,United States,High-Net-Worth Homeowners,39622000,0,Kona / Hilo
LOC02366,San Francisco High-Net-Worth #2366,38.0568,-122.5109,United States,High-Net-Worth Homeowners,4086000,0,San Francisco
LOC02367,San Francisco Commercial #2367,38.185,-122.4266,United States,Commercial Property,16477000,8034000,San Francisco
LOC02368,Taipei Commercial #2368,25.1488,121.5432,Taiwan,Commercial Property,41031000,8621000,Taipei
LOC02369,Honolulu Commercial #2369,21.3027,-157.8581,United States,Commercial Property,25562000,11013000,Honolulu
LOC02370,Tokyo Commercial #2370,35.677,139.6788,Japan,Commercial Property,55622000,33250000,Tokyo
LOC02371,Mumbai Commercial #2371,19.0459,72.7042,India,Commercial Property,28537000,7284000,Mumbai
LOC02372,New York Commercial #2372,40.9009,-73.8236,United States,Commercial Property,10861000,4045000,New York
LOC02373,Tokyo High-Net-Worth #2373,35.6379,139.6398,Japan,High-Net-Worth Homeowners,2879000,0,Tokyo
LOC02374,Mumbai High-Net-Worth #2374,18.948,72.7652,India,High-Net-Worth Homeowners,3877000,0,Mumbai
LOC02375,Maui Commercial #2375,20.8276,-156.2224,United States,Commercial Property,310813000,70236000,Maui
LOC02376,Mazatlan Commercial #2376,23.2478,-106.4911,Mexico,Commercial Property,43420000,10654000,Mazatlan
LOC02377,Acapulco High-Net-Worth #2377,16.9026,-99.7897,Mexico,High-Net-Worth Homeowners,5610000,0,Acapulco
LOC02378,Miami Commercial #2378,25.7579,-80.2222,United States,Commercial Property,5119000,2296000,Miami
LOC02379,Chennai Marine #2379,13.0829,80.3566,India,Marine Cargo,2233000,0,Chennai
LOC02380,Concepcion Commercial #2380,-36.8206,-73.1952,Chile,Commercial Property,8127000,2036000,Concepcion
LOC02381,San Francisco High-Net-Worth #2381,37.8503,-122.3058,United States,High-Net-Worth Homeowners,1854000,0,San Francisco
LOC02382,Mexico City High-Net-Worth #2382,19.4529,-99.1519,Mexico,High-Net-Worth Homeowners,9829000,0,Mexico City
LOC02383,Naples FL Commercial #2383,26.1246,-81.6973,United States,Commercial Property,25206000,11240000,Naples FL
LOC02384,Boston Commercial #2384,42.3957,-71.0307,United States,Commercial Property,43941000,14196000,Boston
LOC02385,Miami Commercial #2385,25.5772,-79.8419,United States,Commercial Property,11056000,3445000,Miami
LOC02386,Cabo San Lucas High-Net-Worth #2386,22.995,-110.1414,Mexico,High-Net-Worth Homeowners,4556000,0,Cabo San Lucas
LOC02387,San Juan Commercial #2387,18.3471,-66.0587,Puerto Rico,Commercial Property,39305000,17584000,San Juan
LOC02388,Manzanillo Energy #2388,18.8387,-104.6113,Mexico,Energy,38714000,0,Manzanillo
LOC02389,San Francisco Commercial #2389,37.8337,-122.1349,United States,Commercial Property,64420000,27040000,San Francisco
LOC02390,Milan Commercial #2390,45.5482,9.2887,Italy,Commercial Property,22518000,10883000,Milan
LOC02391,Goma Commercial #2391,-1.6675,29.223,Democratic Republic of the Congo,Commercial Property,7496000,1574000,Goma
LOC02392,New Orleans Commercial #2392,29.9977,-90.2432,United States,Commercial Property,21125000,7884000,New Orleans
LOC02393,Los Angeles Commercial #2393,34.0464,-118.239,United States,Commercial Property,26118000,6310000,Los Angeles
LOC02394,New York Commercial #2394,40.9102,-73.9663,United States,Commercial Property,15110000,7310000,New York
LOC02395,Shenzhen Marine #2395,22.4057,113.9931,China,Marine Cargo,6287000,0,Shenzhen
LOC02396,Maui High-Net-Worth #2396,20.8234,-156.3281,United States,High-Net-Worth Homeowners,10218000,0,Maui
LOC02397,Izmir Commercial #2397,38.3422,26.9258,Türkiye,Commercial Property,6526000,2240000,Izmir
LOC02398,Manila Commercial #2398,14.6046,120.9976,Philippines,Commercial Property,35389000,20136000,Manila
LOC02399,Johannesburg Commercial #2399,-26.2033,28.0204,South Africa,Commercial Property,46856000,9825000,Johannesburg
LOC02400,Valparaiso Commercial #2400,-32.9861,-71.2457,Chile,Commercial Property,22379000,13171000,Valparaiso
LOC02401,Lagos High-Net-Worth #2401,6.6279,3.3794,Nigeria,High-Net-Worth Homeowners,2085000,0,Lagos
LOC02402,Shenzhen Commercial #2402,22.7143,113.9941,China,Commercial Property,48462000,23438000,Shenzhen
LOC02403,San Diego Commercial #2403,32.7068,-117.3458,United States,Commercial Property,21253000,11683000,San Diego
LOC02404,Houston Energy #2404,29.8004,-95.3282,United States,Energy,206856000,0,Houston
LOC02405,San Francisco Commercial #2405,37.8538,-122.1678,United States,Commercial Property,82560000,22086000,San Francisco
LOC02406,Boston Commercial #2406,42.2146,-71.3364,United States,Commercial Property,26374000,7493000,Boston
